Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Target,Actual,Churn_Probability,Prediction,Recommendation
2273-QCKXA,Male,39,No,0,Culver City,90232,34.019323,-118.391902,0,1,,Yes,25.77,No,Yes,Cable,5.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49.05,49.05,0.0,0,25.77,74.82,Joined,,,0,0,0.46815568312563677,0,Offer Loyalty Reward
4958-GZWIY,Male,61,Yes,0,North Palm Springs,92258,33.906496,-116.569499,1,7,,Yes,5.13,No,Yes,DSL,4.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-4.0,340.25,0.0,0,35.91,376.16,Churned,Other,Don't know,1,1,0.4361437597150058,0,Offer Loyalty Reward
6087-YPWHO,Male,56,Yes,0,Raymond,93653,37.252057,-119.95783,1,72,Offer A,Yes,17.31,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,68.15,4808.7,0.0,0,1246.32,6055.02,Stayed,,,0,0,0.046693392124479774,0,No Action Needed
1333-PBMXB,Female,40,Yes,2,Santa Ana,92703,33.748635,-117.906125,1,54,,Yes,28.87,Yes,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,24.75,1342.15,0.0,0,1558.98,2901.13,Stayed,,,0,0,0.022406350793115058,0,No Action Needed
9142-KZXOP,Male,41,No,0,Sylmar,91342,34.321621,-118.399841,0,44,Offer B,Yes,1.7,No,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,68.85,2958.95,0.0,0,74.8,3033.75,Stayed,,,0,0,0.2609608773919549,0,No Action Needed
4176-FXYBO,Male,35,Yes,0,Whittier,90603,33.945318,-117.992066,9,54,Offer B,Yes,49.9,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,109.55,6118.95,0.0,0,2694.6,8813.55,Stayed,,,0,0,0.2773959199612936,0,No Action Needed
2868-MZAGQ,Male,49,No,0,Modesto,95354,37.639029,-120.964772,0,1,Offer E,Yes,19.98,No,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,79.25,0.0,0,19.98,99.23,Churned,Dissatisfaction,Service dissatisfaction,1,1,0.8666003749851829,1,Offer 20% Discount
7779-ORAEL,Male,77,Yes,0,Mi Wuk Village,95346,38.121601,-120.133915,4,45,,Yes,9.39,Yes,Yes,DSL,22.0,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,75.15,3480.35,0.0,0,422.55,3902.9,Stayed,,,0,0,0.037243817063791367,0,No Action Needed
1685-VAYJF,Male,44,No,0,Salinas,93907,36.77462,-121.664714,0,11,Offer D,Yes,40.59,No,Yes,DSL,22.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.2,492.0,0.0,150,446.49,1088.49,Stayed,,,0,0,0.27514655954670403,0,No Action Needed
7359-WWYJV,Male,53,Yes,0,Los Angeles,90044,33.952714,-118.292061,5,72,,Yes,6.29,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.45,8375.05,0.0,0,452.88,8827.93,Stayed,,,0,0,0.024763673717393075,0,No Action Needed
6296-DDOOR,Female,19,No,0,Laguna Beach,92651,33.570023,-117.773669,0,19,,Yes,24.35,No,Yes,Cable,69.0,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,58.2,1045.25,0.0,0,462.65,1507.9,Stayed,,,0,0,0.20444921554312007,0,No Action Needed
1527-SXDPN,Male,63,Yes,0,San Diego,92109,32.787836,-117.232376,1,52,,Yes,46.59,Yes,Yes,Fiber Optic,26.0,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,96.25,4990.25,0.0,120,2422.68,7532.93,Churned,Competitor,Competitor made better offer,1,1,0.20765962015062178,0,No Action Needed
7080-TNUWP,Male,48,Yes,0,Arbuckle,95912,38.982373,-122.047751,5,70,,Yes,31.13,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95.0,6602.9,0.0,0,2179.1,8782.0,Stayed,,,0,0,0.09833177691117388,0,No Action Needed
8319-QBEHW,Male,32,No,3,San Jose,95134,37.42765,-121.945416,0,26,,No,,,Yes,Cable,58.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,39.95,1023.75,0.0,0,0.0,1023.75,Stayed,,,0,0,0.12338937583455692,0,No Action Needed
4584-LBNMK,Male,79,Yes,0,Portola,96122,39.786755,-120.445626,5,45,,Yes,44.91,Yes,No,,,,,,,,,,,One Year,No,Credit Card,24.7,1174.35,0.0,0,2020.95,3195.3,Stayed,,,0,0,0.01632049508614576,0,No Action Needed
4195-PNGZS,Male,23,Yes,3,Irvine,92620,33.716136,-117.752574,1,69,,Yes,33.09,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.45,1718.2,0.0,0,2283.21,4001.41,Stayed,,,0,0,0.002347412010184526,0,No Action Needed
1041-RXHRA,Female,25,No,0,Guatay,91931,32.857946,-116.561917,0,41,,Yes,40.78,No,Yes,Fiber Optic,41.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.25,2868.05,0.0,0,1671.98,4540.03,Churned,Attitude,Attitude of support person,1,1,0.3121289572331013,0,No Action Needed
7989-VCQOH,Male,29,Yes,1,Auberry,93602,36.991762,-119.242874,3,18,,Yes,10.29,No,Yes,DSL,59.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,1611.15,0.0,0,185.22,1796.37,Stayed,,,0,0,0.08284808814587138,0,No Action Needed
6393-WRYZE,Female,35,Yes,0,Bridgeville,95526,40.372532,-123.525626,1,34,,Yes,43.33,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.65,3207.55,0.0,0,1473.22,4680.77,Churned,Other,Don't know,1,1,0.6159373720003667,1,Provide Premium Tech Support
9490-DFPMD,Female,79,No,0,San Diego,92130,32.957195,-117.202542,0,42,,Yes,9.53,Yes,Yes,Fiber Optic,17.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.61,Churned,Competitor,Competitor made better offer,1,1,0.5630315800970226,1,Offer Loyalty Reward
9835-ZIITK,Male,66,Yes,0,Campbell,95008,37.279689,-121.954567,1,66,,Yes,48.87,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.85,7491.75,0.0,0,3225.42,10717.17,Churned,Competitor,Competitor made better offer,1,1,0.4621081719927577,0,Offer Loyalty Reward
9871-ELEYA,Female,22,No,0,Del Rey,93616,36.657462,-119.595293,0,34,,Yes,20.75,No,Yes,DSL,27.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,67.65,2339.3,0.0,0,705.5,3044.8,Stayed,,,0,0,0.049691683838661384,0,No Action Needed
2180-DXNEG,Female,46,No,0,Harbor City,90710,33.798266,-118.300237,0,12,,Yes,25.54,No,Yes,Fiber Optic,27.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.0,1062.1,0.0,0,306.48,1368.58,Churned,Dissatisfaction,Product dissatisfaction,1,1,0.6571010297296932,1,Provide Premium Tech Support
6339-TBELP,Male,53,No,0,Fillmore,93015,34.408161,-118.865111,0,71,,Yes,6.75,Yes,Yes,Fiber Optic,15.0,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,86.4,6172.0,0.0,0,479.25,6651.25,Stayed,,,0,0,0.08894792808911334,0,No Action Needed
1569-TTNYJ,Male,55,Yes,0,Richmond,94805,37.941456,-122.320968,1,5,,Yes,1.16,Yes,Yes,Fiber Optic,7.0,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.75,412.1,0.0,10,5.8,427.9,Churned,Other,Don't know,1,1,0.7119731234922811,1,Provide Premium Tech Support
8679-LZBMD,Male,30,Yes,0,North Fork,93643,37.244307,-119.470256,7,44,,Yes,23.75,No,Yes,Fiber Optic,53.0,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.65,3974.15,0.0,0,1045.0,5019.15,Stayed,,,0,0,0.11372791637569282,0,No Action Needed
5228-EXCET,Male,40,No,0,San Diego,92126,32.886925,-117.152162,0,13,,Yes,12.54,No,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,1008.7,0.0,0,163.02,1171.72,Churned,Competitor,Competitor made better offer,1,1,0.6016597990091528,1,Provide Premium Tech Support
9978-HYCIN,Male,72,Yes,1,Bakersfield,93301,35.383937,-119.020428,1,47,,Yes,42.29,No,Yes,Fiber Optic,22.0,No,Yes,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,84.95,4018.05,0.0,80,1987.63,6085.68,Stayed,,,0,0,0.21035870111806396,0,No Action Needed
8345-MVDYC,Female,57,No,0,Gardena,90248,33.876482,-118.284077,0,45,Offer B,Yes,37.39,No,Yes,DSL,30.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.65,3618.7,0.0,0,1682.55,5301.25,Stayed,,,0,0,0.05881432866082404,0,No Action Needed
8232-UTFOZ,Male,24,No,0,Glendora,91740,34.119363,-117.855059,0,69,,Yes,7.18,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.95,1399.35,0.0,0,495.42,1894.77,Stayed,,,0,0,0.03079986935513685,0,No Action Needed
4821-SJHJV,Female,25,Yes,3,Calipatria,92233,33.143826,-115.497485,6,32,,Yes,48.49,Yes,Yes,Fiber Optic,82.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.6,2901.8,0.0,0,1551.68,4453.48,Stayed,,,0,0,0.058738237875104266,0,No Action Needed
5443-SCMKX,Female,49,Yes,0,Newbury Park,91320,34.172071,-118.946262,1,58,,Yes,21.38,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,94.3,5610.15,5.55,150,1240.04,6994.64,Stayed,,,0,0,0.4266235590704497,0,Offer Loyalty Reward
3717-LNXKW,Male,36,Yes,0,Glenn,95943,39.597975,-122.032248,3,38,,Yes,12.71,Yes,Yes,Fiber Optic,9.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.7,3479.05,0.0,0,482.98,3962.03,Stayed,,,0,0,0.3108296653290703,0,No Action Needed
6578-KRMAW,Male,22,No,0,Planada,95365,37.329725,-120.306399,0,32,,Yes,46.33,No,Yes,Fiber Optic,85.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.4,2979.3,0.0,0,1482.56,4461.86,Stayed,,,0,0,0.3837617714643447,0,No Action Needed
3871-IKPYH,Male,70,No,0,Camarillo,93010,34.227846,-119.079903,0,1,,Yes,16.19,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.1,69.1,0.0,0,16.19,85.29,Churned,Other,Moved,1,1,0.8202489777035039,1,Offer 20% Discount
2656-FMOKZ,Female,70,No,2,Pasadena,91106,34.139402,-118.128658,0,15,Offer D,Yes,44.07,Yes,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.45,1145.7,0.0,0,661.05,1806.75,Churned,Dissatisfaction,Limited range of services,1,1,0.3967704593628255,0,No Action Needed
8100-PNJMH,Male,39,Yes,0,Glennville,93226,35.735694,-118.738483,2,68,,Yes,41.61,Yes,Yes,Cable,14.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.85,6132.7,0.0,0,2829.48,8962.18,Stayed,,,0,0,0.019400668937509368,0,No Action Needed
5736-YEJAX,Male,23,No,0,Hemet,92543,33.739415,-116.968339,0,69,Offer A,Yes,26.45,Yes,Yes,DSL,46.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,79.45,5502.55,0.0,80,1825.05,7407.6,Stayed,,,0,0,0.0484796584112647,0,No Action Needed
5348-CAGXB,Male,60,No,0,Irvine,92614,33.680302,-117.833296,0,12,Offer D,Yes,33.36,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,1021.75,0.0,0,400.32,1422.07,Stayed,,,0,0,0.6485059184538327,1,Provide Premium Tech Support
4781-ZXYGU,Male,25,Yes,2,Sausalito,94965,37.848641,-122.515692,7,1,Offer E,Yes,18.63,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.15,20.15,0.0,0,18.63,38.78,Joined,,,0,0,0.2608261572443336,0,No Action Needed
9174-FKWZE,Female,70,No,0,Sacramento,95819,38.567594,-121.437507,0,1,,Yes,22.92,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45,0.0,0,22.92,42.37,Churned,Dissatisfaction,Limited range of services,1,1,0.42193722503561076,0,Offer Loyalty Reward
4298-OYIFC,Male,59,Yes,0,Loyalton,96118,39.637471,-120.226338,1,15,,Yes,18.6,Yes,Yes,Fiber Optic,13.0,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.45,1539.8,0.0,140,279.0,1958.8,Stayed,,,0,0,0.7153391632991748,1,Provide Premium Tech Support
1684-FLBGS,Female,60,Yes,1,San Diego,92139,32.677716,-117.047666,6,23,,Yes,27.49,Yes,Yes,Cable,21.0,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,69.5,1652.1,16.89,0,632.27,2267.48,Stayed,,,0,0,0.0438835309957828,0,No Action Needed
5895-QSXOD,Male,42,No,0,Alleghany,95910,39.467828,-120.841386,0,9,,Yes,48.25,No,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.05,657.5,0.0,0,434.25,1091.75,Stayed,,,0,0,0.4308114181056215,0,Offer Loyalty Reward
3351-NGXYI,Female,70,No,0,San Diego,92106,32.71346,-117.236378,0,16,Offer D,Yes,9.72,Yes,Yes,DSL,29.0,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.1,889.0,0.0,0,155.52,1044.52,Stayed,,,0,0,0.30483930320385866,0,No Action Needed
8305-VHZBZ,Male,55,No,0,San Diego,92154,32.578103,-117.012975,0,1,,Yes,13.27,No,No,,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.2,20.2,0.0,0,13.27,33.47,Churned,Price,Long distance charges,1,1,0.41589534478791607,0,Offer Loyalty Reward
6402-EJMWF,Male,33,No,0,San Jacinto,92583,33.796568,-116.924723,0,4,,Yes,21.03,No,Yes,DSL,3.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.3,238.5,0.0,0,84.12,322.62,Stayed,,,0,0,0.36842937827326744,0,No Action Needed
1169-SAOCL,Male,45,No,0,Brookdale,95007,37.106902,-122.100006,0,49,,Yes,22.52,Yes,Yes,Fiber Optic,25.0,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.65,5168.1,0.0,130,1103.48,6401.58,Stayed,,,0,0,0.34309583859953,0,No Action Needed
5945-AZYHT,Male,53,Yes,0,Antioch,94509,37.980057,-121.801599,9,71,Offer A,Yes,49.32,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.6,7854.15,0.0,0,3501.72,11355.87,Stayed,,,0,0,0.33680324515096816,0,No Action Needed
3763-GCZHZ,Male,23,Yes,0,Hathaway Pines,95233,38.184914,-120.364085,1,66,Offer A,Yes,20.07,Yes,Yes,Fiber Optic,85.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,6890.0,0.0,0,1324.62,8214.62,Churned,Competitor,Competitor offered more data,1,1,0.3617935227619916,0,No Action Needed
8646-JCOMS,Female,43,Yes,0,Maywood,90270,33.988572,-118.186565,6,66,Offer A,Yes,11.72,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,90.55,6130.95,0.0,0,773.52,6904.47,Stayed,,,0,0,0.052982128177846956,0,No Action Needed
4976-LNFVV,Male,65,Yes,0,Daly City,94015,37.680844,-122.48131,6,19,,No,,,Yes,DSL,14.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0.0,0,0.0,577.15,Stayed,,,0,0,0.18634607065633108,0,No Action Needed
0468-YRPXN,Male,62,No,0,Lomita,90717,33.794209,-118.317354,0,29,Offer C,Yes,48.2,No,Yes,Fiber Optic,19.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.8,2807.1,0.0,0,1397.8,4204.9,Stayed,,,0,0,0.4003503625287052,0,Offer Loyalty Reward
3331-HQDTW,Female,23,No,0,San Diego,92130,32.957195,-117.202542,0,34,,Yes,7.99,Yes,Yes,Fiber Optic,76.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.8,3587.25,0.0,0,271.66,3858.91,Churned,Competitor,Competitor made better offer,1,1,0.44101428564820777,0,Offer Loyalty Reward
1845-ZLLIG,Male,45,No,0,Woodbridge,95258,38.169605,-121.310964,0,1,Offer E,Yes,20.3,No,Yes,DSL,16.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,50.15,0.0,0,20.3,70.45,Joined,,,0,0,0.5435735239857467,1,Offer Loyalty Reward
4915-BFSXL,Male,49,Yes,1,Mount Hermon,95041,37.051166,-122.056194,9,70,Offer A,Yes,22.67,Yes,Yes,DSL,29.0,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,68.95,4858.7,0.0,0,1586.9,6445.6,Stayed,,,0,0,0.018198998015354698,0,No Action Needed
8859-DZTGQ,Male,21,No,0,Petaluma,94952,38.237018,-122.77872,0,33,,Yes,14.48,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.35,689.75,0.0,0,477.84,1167.59,Stayed,,,0,0,0.02288387635031616,0,No Action Needed
7839-NUIAA,Female,27,Yes,1,Davis Creek,96108,41.750354,-120.403885,1,61,Offer B,Yes,26.7,Yes,Yes,DSL,30.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,3641.5,0.0,100,1628.7,5370.2,Stayed,,,0,0,0.11259521283020815,0,No Action Needed
5968-HYJRZ,Male,28,Yes,2,Kerman,93630,36.727418,-120.123526,3,47,Offer B,Yes,15.68,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.55,1160.45,0.0,0,736.96,1897.41,Stayed,,,0,0,0.01589120691818671,0,No Action Needed
2265-CYWIV,Female,68,Yes,0,Hickman,95323,37.605926,-120.69955,1,4,,Yes,18.91,Yes,Yes,Fiber Optic,20.0,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,25.79,0,75.64,397.5,Churned,Dissatisfaction,Network reliability,1,1,0.7844030935781653,1,Provide Premium Tech Support
7826-VVKWT,Female,69,Yes,1,San Diego,92114,32.707892,-117.05512,9,24,,Yes,20.78,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.55,2263.45,0.0,0,498.72,2762.17,Stayed,,,0,0,0.04862663733427837,0,No Action Needed
8861-HGGKB,Female,57,No,0,San Diego,92117,32.825086,-117.199424,0,10,,Yes,17.65,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.45,830.85,0.0,0,176.5,1007.35,Churned,Competitor,Competitor made better offer,1,1,0.6675487703685498,1,Provide Premium Tech Support
7029-RPUAV,Male,74,Yes,0,Los Gatos,95030,37.222842,-121.988727,1,17,,Yes,28.18,Yes,Yes,Cable,16.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,Churned,Competitor,Competitor offered more data,1,1,0.7509529026763875,1,Provide Premium Tech Support
9494-MRNYX,Male,22,No,0,Meadow Valley,95956,39.937017,-121.058043,0,10,,Yes,17.98,Yes,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.05,786.3,0.0,0,179.8,966.1,Stayed,,,0,0,0.5383549605150987,1,Offer Loyalty Reward
0117-LFRMW,Male,52,Yes,1,Angwin,94508,38.542448,-122.419923,1,37,,No,,,Yes,DSL,23.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.2,1448.8,0.0,0,0.0,1448.8,Churned,Competitor,Competitor offered more data,1,1,0.15969164325361035,0,No Action Needed
2984-AFWNC,Female,52,No,0,Rough And Ready,95975,39.225634,-121.156163,0,3,,Yes,17.01,No,Yes,Fiber Optic,28.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.4,293.15,0.0,0,51.03,344.18,Joined,,,0,0,0.7339408197946474,1,Provide Premium Tech Support
1212-GLHMD,Male,54,No,0,San Joaquin,93660,36.600193,-120.153393,0,3,Offer E,Yes,18.26,No,Yes,Fiber Optic,29.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,86.05,244.85,0.0,0,54.78,299.63,Joined,,,0,0,0.47931845621432195,0,Offer Loyalty Reward
0018-NYROU,Female,58,Yes,0,Antelope,95843,38.715498,-121.363411,0,5,,Yes,18.65,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.95,351.5,0.0,0,93.25,444.75,Stayed,,,0,0,0.6158269424848463,1,Provide Premium Tech Support
1310-QRITU,Female,40,No,0,Hinkley,92347,34.983808,-117.239306,0,18,,Yes,38.32,Yes,Yes,DSL,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.3,913.3,0.0,0,689.76,1603.06,Stayed,,,0,0,0.2973193747401624,0,No Action Needed
8695-WDYEA,Male,32,No,0,Chico,95928,39.681488,-121.83721,0,1,,Yes,39.3,No,Yes,DSL,26.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.25,51.25,0.0,0,39.3,90.55,Joined,,,0,0,0.379592439270813,0,No Action Needed
6661-EIPZC,Female,38,Yes,1,Grand Terrace,92313,34.029175,-117.307211,6,48,,No,,,Yes,DSL,16.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.5,1423.05,0.0,0,0.0,1423.05,Stayed,,,0,0,0.03701200789100569,0,No Action Needed
9073-ZZIAY,Male,51,Yes,0,Long Beach,90806,33.802664,-118.179971,2,62,,Yes,43.2,No,Yes,DSL,23.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.1,5215.25,0.0,0,2678.4,7893.65,Stayed,,,0,0,0.025209264655695302,0,No Action Needed
7746-AWNQW,Female,62,No,0,La Jolla,92037,32.853743,-117.25034,0,28,Offer C,No,,,Yes,DSL,2.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,35.75,961.4,0.0,0,0.0,961.4,Stayed,,,0,0,0.26379074269563435,0,No Action Needed
1400-WIVLL,Male,31,Yes,0,Oakdale,95361,37.785033,-120.776141,2,57,,Yes,16.78,Yes,Yes,Fiber Optic,29.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,107.95,5969.85,0.0,0,956.46,6926.31,Stayed,,,0,0,0.09185592253472727,0,No Action Needed
2219-MVUSO,Male,59,No,0,Los Angeles,90028,34.099869,-118.326843,0,8,,Yes,35.53,No,Yes,Cable,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.15,438.4,0.0,0,284.24,722.64,Churned,Other,Don't know,1,1,0.3095980129128537,0,No Action Needed
2475-MROZF,Male,36,No,0,Murrieta,92562,33.548869,-117.334165,0,30,Offer C,Yes,2.87,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.0,2852.4,0.0,0,86.1,2938.5,Stayed,,,0,0,0.38512853780837736,0,No Action Needed
5986-WWXDV,Male,42,No,0,Salton City,92275,33.28156,-115.955541,0,39,,Yes,48.61,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.35,779.2,0.0,0,1895.79,2674.99,Stayed,,,0,0,0.013786370112107154,0,No Action Needed
2400-XIWIO,Female,30,Yes,0,Lucerne,95458,39.141934,-122.770679,2,71,,Yes,22.33,Yes,Yes,Cable,71.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.1,6310.9,0.0,0,1585.43,7896.33,Stayed,,,0,0,0.02082838017086327,0,No Action Needed
3865-ZFZIB,Male,25,No,0,Los Angeles,90077,34.102084,-118.451629,0,19,Offer D,Yes,34.68,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.65,358.15,0.0,0,658.92,1017.07,Stayed,,,0,0,0.02330565590479244,0,No Action Needed
1934-MKPXS,Male,21,Yes,0,Nicolaus,95659,38.788898,-121.608624,3,33,,Yes,49.37,No,No,,,,,,,,,,,One Year,No,Credit Card,20.1,620.55,0.0,0,1629.21,2249.76,Stayed,,,0,0,0.030830223873835577,0,No Action Needed
4011-ARPHK,Male,59,No,0,Norwalk,90650,33.905963,-118.08263,0,27,,Yes,18.51,No,Yes,DSL,9.0,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.35,1411.35,0.0,150,499.77,2061.12,Stayed,,,0,0,0.1305842468911378,0,No Action Needed
0870-VEMYL,Female,34,No,0,Columbia,95310,38.085839,-120.37855,0,5,Offer E,Yes,24.32,No,Yes,Cable,22.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,Churned,Competitor,Competitor offered higher download speeds,1,1,0.2808995728812526,0,No Action Needed
8259-NFJTV,Female,37,Yes,1,Flournoy,96029,39.84784,-122.544556,8,7,,No,,,Yes,Cable,17.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,34.65,246.6,0.0,0,0.0,246.6,Stayed,,,0,0,0.17845776567766664,0,No Action Needed
