Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Male,Married_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_No Phone Service,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_No Internet Service,Online Security_Yes,Online Backup_No Internet Service,Online Backup_Yes,Device Protection Plan_No Internet Service,Device Protection Plan_Yes,Premium Tech Support_No Internet Service,Premium Tech Support_Yes,Streaming TV_No Internet Service,Streaming TV_Yes,Streaming Movies_No Internet Service,Streaming Movies_Yes,Streaming Music_No Internet Service,Streaming Music_Yes,Unlimited Data_No Internet Service,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Actual,Churn_Probability,Recommendation
72,1,1,47,42.29,22.0,84.95,4018.05,0.0,80,1987.63,6085.68,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0,0.21035870111806396,No Action Needed
57,0,0,45,37.39,30.0,81.65,3618.7,0.0,0,1682.55,5301.25,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.05881432866082404,No Action Needed
24,0,0,69,7.18,0.0,19.95,1399.35,0.0,0,495.42,1894.77,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.03079986935513685,No Action Needed
25,3,6,32,48.49,82.0,89.6,2901.8,0.0,0,1551.68,4453.48,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.058738237875104266,No Action Needed
49,0,1,58,21.38,26.0,94.3,5610.15,5.55,150,1240.04,6994.64,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0,0.4266235590704497,Offer Loyalty Reward
36,0,3,38,12.71,9.0,91.7,3479.05,0.0,0,482.98,3962.03,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.3108296653290703,No Action Needed
22,0,0,32,46.33,85.0,93.4,2979.3,0.0,0,1482.56,4461.86,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,0,0.3837617714643447,No Action Needed
70,0,0,1,16.19,12.0,69.1,69.1,0.0,0,16.19,85.29,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.8202489777035039,Offer 20% Discount
70,2,0,15,44.07,19.0,74.45,1145.7,0.0,0,661.05,1806.75,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,1,0.3967704593628255,No Action Needed
39,0,2,68,41.61,14.0,88.85,6132.7,0.0,0,2829.48,8962.18,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,0,0.019400668937509368,No Action Needed
23,0,0,69,26.45,46.0,79.45,5502.55,0.0,80,1825.05,7407.6,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,0,0.0484796584112647,No Action Needed
60,0,0,12,33.36,22.0,89.55,1021.75,0.0,0,400.32,1422.07,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0.6485059184538327,Provide Premium Tech Support
25,2,7,1,18.63,0.0,20.15,20.15,0.0,0,18.63,38.78,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.2608261572443336,No Action Needed
70,0,0,1,22.92,0.0,19.45,19.45,0.0,0,22.92,42.37,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,0.42193722503561076,Offer Loyalty Reward
59,0,1,15,18.6,13.0,103.45,1539.8,0.0,140,279.0,1958.8,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.7153391632991748,Provide Premium Tech Support
60,1,6,23,27.49,21.0,69.5,1652.1,16.89,0,632.27,2267.48,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,0,0.0438835309957828,No Action Needed
42,0,0,9,48.25,24.0,70.05,657.5,0.0,0,434.25,1091.75,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.4308114181056215,Offer Loyalty Reward
70,0,0,16,9.72,29.0,54.1,889.0,0.0,0,155.52,1044.52,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0,0.30483930320385866,No Action Needed
55,0,0,1,13.27,0.0,20.2,20.2,0.0,0,13.27,33.47,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,1,0.41589534478791607,Offer Loyalty Reward
33,0,0,4,21.03,3.0,55.3,238.5,0.0,0,84.12,322.62,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,0,0.36842937827326744,No Action Needed
45,0,0,49,22.52,25.0,106.65,5168.1,0.0,130,1103.48,6401.58,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.34309583859953,No Action Needed
53,0,9,71,49.32,9.0,109.6,7854.15,0.0,0,3501.72,11355.87,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0,0.33680324515096816,No Action Needed
23,0,1,66,20.07,85.0,104.05,6890.0,0.0,0,1324.62,8214.62,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1,0.3617935227619916,No Action Needed
43,0,6,66,11.72,20.0,90.55,6130.95,0.0,0,773.52,6904.47,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0,0.052982128177846956,No Action Needed
65,0,6,19,0.0,14.0,34.3,577.15,0.0,0,0.0,577.15,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.18634607065633108,No Action Needed
62,0,0,29,48.2,19.0,98.8,2807.1,0.0,0,1397.8,4204.9,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,0,0.4003503625287052,Offer Loyalty Reward
23,0,0,34,7.99,76.0,109.8,3587.25,0.0,0,271.66,3858.91,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,1,0.44101428564820777,Offer Loyalty Reward
45,0,0,1,20.3,16.0,50.15,50.15,0.0,0,20.3,70.45,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.5435735239857467,Offer Loyalty Reward
49,1,9,70,22.67,29.0,68.95,4858.7,0.0,0,1586.9,6445.6,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,0,0.018198998015354698,No Action Needed
21,0,0,33,14.48,0.0,20.35,689.75,0.0,0,477.84,1167.59,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.02288387635031616,No Action Needed
27,1,1,61,26.7,30.0,59.8,3641.5,0.0,100,1628.7,5370.2,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.11259521283020815,No Action Needed
28,2,3,47,15.68,0.0,24.55,1160.45,0.0,0,736.96,1897.41,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.01589120691818671,No Action Needed
68,0,1,4,18.91,20.0,99.6,347.65,25.79,0,75.64,397.5,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,0.7844030935781653,Provide Premium Tech Support
69,1,9,24,20.78,23.0,96.55,2263.45,0.0,0,498.72,2762.17,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.04862663733427837,No Action Needed
57,0,0,10,17.65,20.0,86.45,830.85,0.0,0,176.5,1007.35,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1,0.6675487703685498,Provide Premium Tech Support
74,0,1,17,28.18,16.0,100.45,1622.45,0.0,0,479.06,2101.51,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,1,0.7509529026763875,Provide Premium Tech Support
22,0,0,10,17.98,26.0,75.05,786.3,0.0,0,179.8,966.1,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.5383549605150987,Offer Loyalty Reward
52,1,1,37,0.0,23.0,40.2,1448.8,0.0,0,0.0,1448.8,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.15969164325361035,No Action Needed
52,0,0,3,17.01,28.0,95.4,293.15,0.0,0,51.03,344.18,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7339408197946474,Provide Premium Tech Support
54,0,0,3,18.26,29.0,86.05,244.85,0.0,0,54.78,299.63,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,0,0.47931845621432195,Offer Loyalty Reward
58,0,0,5,18.65,10.0,68.95,351.5,0.0,0,93.25,444.75,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.6158269424848463,Provide Premium Tech Support
40,0,0,18,38.32,20.0,50.3,913.3,0.0,0,689.76,1603.06,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.2973193747401624,No Action Needed
32,0,0,1,39.3,26.0,51.25,51.25,0.0,0,39.3,90.55,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.379592439270813,No Action Needed
38,1,6,48,0.0,16.0,29.5,1423.05,0.0,0,0.0,1423.05,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.03701200789100569,No Action Needed
51,0,2,62,43.2,23.0,86.1,5215.25,0.0,0,2678.4,7893.65,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.025209264655695302,No Action Needed
62,0,0,28,0.0,2.0,35.75,961.4,0.0,0,0.0,961.4,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0,0.26379074269563435,No Action Needed
31,0,2,57,16.78,29.0,107.95,5969.85,0.0,0,956.46,6926.31,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.09185592253472727,No Action Needed
59,0,0,8,35.53,5.0,45.15,438.4,0.0,0,284.24,722.64,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1,0.3095980129128537,No Action Needed
36,0,0,30,2.87,29.0,95.0,2852.4,0.0,0,86.1,2938.5,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.38512853780837736,No Action Needed
42,0,0,39,48.61,0.0,19.35,779.2,0.0,0,1895.79,2674.99,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.013786370112107154,No Action Needed
